shipment_id,decision_time,cohort,source,latest_temperature_c,measurement_age_minutes,arrival_delay_minutes,temperature_missing,temperature_count,temperature_mean_c,temperature_max_c,temperature_trend_c_per_hour,temperature_span_hours,label,label_cutoff
s-00161,2026-01-21 17:00:00+00:00,train,sensor-coast,4.996,60.0,2.0,0,2,4.827500000000001,4.996,0.33700000000000063,1.0,0,2026-02-15 08:00:00+00:00
s-00162,2026-01-21 17:00:00+00:00,train,sensor-north,4.476,0.0,0.0,0,1,4.476,4.476,,0.0,0,2026-02-15 08:00:00+00:00
s-00163,2026-01-21 17:00:00+00:00,train,sensor-central,4.417,60.0,0.0,0,1,4.417,4.417,,0.0,0,2026-02-15 08:00:00+00:00
s-00162,2026-01-21 20:00:00+00:00,train,sensor-north,5.031,60.0,35.0,0,2,4.9079999999999995,5.031,0.24599999999999955,1.0,0,2026-02-15 08:00:00+00:00
s-00163,2026-01-21 20:00:00+00:00,train,sensor-central,3.247,60.0,0.0,0,2,4.1690000000000005,5.091,-1.8440000000000003,1.0,0,2026-02-15 08:00:00+00:00
s-00164,2026-01-21 20:00:00+00:00,train,sensor-coast,3.458,0.0,0.0,0,2,3.891,4.324,-0.43299999999999983,2.0,0,2026-02-15 08:00:00+00:00
s-00163,2026-01-21 23:00:00+00:00,train,sensor-central,4.428,60.0,2.0,0,2,4.358499999999999,4.428,0.13900000000000023,1.0,0,2026-02-15 08:00:00+00:00
s-00164,2026-01-21 23:00:00+00:00,train,sensor-coast,4.203,120.0,1.0,0,1,4.203,4.203,,0.0,0,2026-02-15 08:00:00+00:00
s-00165,2026-01-21 23:00:00+00:00,train,sensor-north,5.106,0.0,0.0,0,3,4.172666666666666,5.106,0.7275,2.0,0,2026-02-15 08:00:00+00:00
s-00164,2026-01-22 02:00:00+00:00,train,sensor-coast,8.241,60.0,35.0,0,2,7.5225,8.241,1.4369999999999994,1.0,1,2026-02-15 08:00:00+00:00
s-00165,2026-01-22 02:00:00+00:00,train,sensor-north,6.658,0.0,0.0,0,3,5.824666666666666,6.658,0.9125000000000001,2.0,0,2026-02-15 08:00:00+00:00
s-00166,2026-01-22 02:00:00+00:00,train,sensor-central,3.926,60.0,1.0,0,2,4.005,4.084,-0.15799999999999947,1.0,0,2026-02-15 08:00:00+00:00
s-00165,2026-01-22 05:00:00+00:00,train,sensor-north,8.52,60.0,2.0,0,1,8.52,8.52,,0.0,1,2026-02-15 08:00:00+00:00
s-00166,2026-01-22 05:00:00+00:00,train,sensor-central,5.232,60.0,1.0,0,2,4.694,5.232,1.0760000000000005,1.0,0,2026-02-15 08:00:00+00:00
s-00167,2026-01-22 05:00:00+00:00,train,sensor-coast,4.858,60.0,1.0,0,1,4.858,4.858,,0.0,0,2026-02-15 08:00:00+00:00
s-00166,2026-01-22 08:00:00+00:00,train,sensor-central,4.649,120.0,2.0,0,1,4.649,4.649,,0.0,0,2026-02-15 08:00:00+00:00
s-00167,2026-01-22 08:00:00+00:00,train,sensor-coast,5.482,60.0,2.0,0,1,5.482,5.482,,0.0,0,2026-02-15 08:00:00+00:00
s-00168,2026-01-22 08:00:00+00:00,train,sensor-north,6.045,60.0,1.0,0,2,5.4190000000000005,6.045,1.2519999999999998,1.0,0,2026-02-15 08:00:00+00:00
s-00167,2026-01-22 11:00:00+00:00,train,sensor-coast,9.138,60.0,35.0,0,2,8.2085,9.138,1.859,1.0,1,2026-02-15 08:00:00+00:00
s-00168,2026-01-22 11:00:00+00:00,train,sensor-north,5.644,60.0,35.0,0,2,5.2275,5.644,0.8330000000000002,1.0,0,2026-02-15 08:00:00+00:00
s-00169,2026-01-22 11:00:00+00:00,train,sensor-central,4.644,60.0,1.0,0,2,4.607,4.644,0.07399999999999984,1.0,0,2026-02-15 08:00:00+00:00
s-00168,2026-01-22 14:00:00+00:00,train,sensor-north,7.614,120.0,5.0,0,1,7.614,7.614,,0.0,1,2026-02-15 08:00:00+00:00
s-00169,2026-01-22 14:00:00+00:00,train,sensor-central,4.645,60.0,5.0,0,2,4.1674999999999995,4.645,0.9549999999999996,1.0,0,2026-02-15 08:00:00+00:00
s-00170,2026-01-22 14:00:00+00:00,train,sensor-coast,5.258,60.0,2.0,0,2,4.355,5.258,1.806,1.0,0,2026-02-15 08:00:00+00:00
s-00169,2026-01-22 17:00:00+00:00,train,sensor-central,4.951,0.0,0.0,0,3,4.451,4.951,0.5844999999999998,2.0,0,2026-02-15 08:00:00+00:00
s-00170,2026-01-22 17:00:00+00:00,train,sensor-coast,5.343,120.0,0.0,0,1,5.343,5.343,,0.0,0,2026-02-15 08:00:00+00:00
s-00171,2026-01-22 17:00:00+00:00,train,sensor-north,4.666,0.0,0.0,0,3,4.692333333333334,5.025,0.14000000000000012,2.0,0,2026-02-15 08:00:00+00:00
s-00170,2026-01-22 20:00:00+00:00,train,sensor-coast,3.27,60.0,2.0,0,2,4.2075,5.145,-1.8749999999999996,1.0,0,2026-02-15 08:00:00+00:00
s-00171,2026-01-22 20:00:00+00:00,train,sensor-north,6.747,0.0,0.0,0,3,5.262666666666666,6.747,1.435,2.0,0,2026-02-15 08:00:00+00:00
s-00172,2026-01-22 20:00:00+00:00,train,sensor-central,4.215,0.0,0.0,0,3,4.677333333333333,5.328,-0.5565000000000002,2.0,0,2026-02-15 08:00:00+00:00
s-00171,2026-01-22 23:00:00+00:00,train,sensor-north,9.056,60.0,35.0,0,2,7.829,9.056,2.453999999999999,1.0,1,2026-02-15 08:00:00+00:00
s-00172,2026-01-22 23:00:00+00:00,train,sensor-central,4.847,60.0,0.0,0,2,4.6045,4.847,0.4850000000000003,1.0,0,2026-02-15 08:00:00+00:00
s-00173,2026-01-22 23:00:00+00:00,train,sensor-coast,4.412,60.0,5.0,0,2,4.2215,4.412,0.3810000000000002,1.0,0,2026-02-15 08:00:00+00:00
s-00172,2026-01-23 02:00:00+00:00,train,sensor-central,4.727,60.0,35.0,0,2,4.5135000000000005,4.727,0.4270000000000005,1.0,0,2026-02-15 08:00:00+00:00
s-00173,2026-01-23 02:00:00+00:00,train,sensor-coast,3.628,60.0,2.0,0,2,4.1114999999999995,4.595,-0.9669999999999996,1.0,0,2026-02-15 08:00:00+00:00
s-00174,2026-01-23 02:00:00+00:00,train,sensor-north,4.042,0.0,0.0,0,3,4.1146666666666665,4.6,0.16999999999999993,2.0,0,2026-02-15 08:00:00+00:00
s-00173,2026-01-23 05:00:00+00:00,train,sensor-coast,5.334,60.0,35.0,0,1,5.334,5.334,,0.0,0,2026-02-15 08:00:00+00:00
s-00174,2026-01-23 05:00:00+00:00,train,sensor-north,4.748,60.0,5.0,0,2,4.7765,4.805,-0.056999999999999496,1.0,0,2026-02-15 08:00:00+00:00
s-00175,2026-01-23 05:00:00+00:00,train,sensor-central,4.641,120.0,1.0,0,1,4.641,4.641,,0.0,0,2026-02-15 08:00:00+00:00
s-00174,2026-01-23 08:00:00+00:00,train,sensor-north,5.257,0.0,0.0,0,3,5.015333333333333,5.701,0.5844999999999998,2.0,0,2026-02-15 08:00:00+00:00
s-00175,2026-01-23 08:00:00+00:00,train,sensor-central,4.202,60.0,0.0,0,2,4.3765,4.551,-0.3490000000000002,1.0,0,2026-02-15 08:00:00+00:00
s-00176,2026-01-23 08:00:00+00:00,train,sensor-coast,4.016,60.0,35.0,0,1,4.016,4.016,,0.0,0,2026-02-15 08:00:00+00:00
s-00175,2026-01-23 11:00:00+00:00,train,sensor-central,5.72,0.0,0.0,0,3,4.906333333333333,5.72,0.9234999999999998,2.0,0,2026-02-15 08:00:00+00:00
s-00176,2026-01-23 11:00:00+00:00,train,sensor-coast,4.733,60.0,5.0,0,1,4.733,4.733,,0.0,0,2026-02-15 08:00:00+00:00
s-00177,2026-01-23 11:00:00+00:00,train,sensor-north,4.755,60.0,2.0,0,2,4.2595,4.755,0.9910000000000001,1.0,0,2026-02-15 08:00:00+00:00
s-00176,2026-01-23 14:00:00+00:00,train,sensor-coast,4.106,60.0,5.0,0,2,4.656499999999999,5.207,-1.101,1.0,0,2026-02-15 08:00:00+00:00
s-00177,2026-01-23 14:00:00+00:00,train,sensor-north,4.409,0.0,0.0,0,3,4.246,4.737,-0.16400000000000015,2.0,0,2026-02-15 08:00:00+00:00
s-00178,2026-01-23 14:00:00+00:00,train,sensor-central,4.165,0.0,0.0,0,3,4.337,4.428,-0.13149999999999995,2.0,0,2026-02-15 08:00:00+00:00
s-00177,2026-01-23 17:00:00+00:00,train,sensor-north,4.766,60.0,5.0,0,2,4.2844999999999995,4.766,0.9630000000000001,1.0,0,2026-02-15 08:00:00+00:00
s-00178,2026-01-23 17:00:00+00:00,train,sensor-central,4.585,0.0,0.0,0,3,4.518666666666666,4.792,-0.10349999999999993,2.0,0,2026-02-15 08:00:00+00:00
s-00179,2026-01-23 17:00:00+00:00,train,sensor-coast,4.024,60.0,35.0,0,2,3.722,4.024,0.6040000000000001,1.0,0,2026-02-15 08:00:00+00:00
s-00178,2026-01-23 20:00:00+00:00,train,sensor-central,4.537,60.0,0.0,0,2,4.503,4.537,0.06799999999999962,1.0,0,2026-02-15 08:00:00+00:00
s-00179,2026-01-23 20:00:00+00:00,train,sensor-coast,4.176,0.0,0.0,0,2,4.1965,4.217,-0.04099999999999948,1.0,0,2026-02-15 08:00:00+00:00
s-00180,2026-01-23 20:00:00+00:00,train,sensor-north,5.509,120.0,35.0,0,1,5.509,5.509,,0.0,0,2026-02-15 08:00:00+00:00
s-00179,2026-01-23 23:00:00+00:00,train,sensor-coast,4.96,60.0,0.0,0,2,5.1915,5.423,-0.4630000000000001,1.0,0,2026-02-15 08:00:00+00:00
s-00180,2026-01-23 23:00:00+00:00,train,sensor-north,4.149,60.0,35.0,0,2,4.119,4.149,0.05999999999999961,1.0,0,2026-02-15 08:00:00+00:00
s-00181,2026-01-23 23:00:00+00:00,train,sensor-central,3.408,60.0,5.0,0,2,4.003,4.598,-1.19,1.0,0,2026-02-15 08:00:00+00:00
s-00180,2026-01-24 02:00:00+00:00,train,sensor-north,4.096,120.0,1.0,0,1,4.096,4.096,,0.0,0,2026-02-15 08:00:00+00:00
s-00181,2026-01-24 02:00:00+00:00,train,sensor-central,5.217,60.0,0.0,0,2,5.0305,5.217,0.37299999999999933,1.0,0,2026-02-15 08:00:00+00:00
s-00182,2026-01-24 02:00:00+00:00,train,sensor-coast,4.23,0.0,0.0,0,3,4.128333333333334,4.23,0.027500000000000302,2.0,0,2026-02-15 08:00:00+00:00
s-00181,2026-01-24 05:00:00+00:00,train,sensor-central,4.568,60.0,5.0,0,2,4.624499999999999,4.681,-0.11300000000000043,1.0,0,2026-02-15 08:00:00+00:00
s-00182,2026-01-24 05:00:00+00:00,train,sensor-coast,4.444,60.0,35.0,0,2,5.1305,5.817,-1.3730000000000002,1.0,0,2026-02-15 08:00:00+00:00
s-00183,2026-01-24 05:00:00+00:00,train,sensor-north,3.995,60.0,35.0,0,1,3.995,3.995,,0.0,0,2026-02-15 08:00:00+00:00
s-00182,2026-01-24 08:00:00+00:00,train,sensor-coast,5.732,60.0,1.0,0,2,4.7915,5.732,1.8810000000000002,1.0,0,2026-02-15 08:00:00+00:00
s-00183,2026-01-24 08:00:00+00:00,train,sensor-north,4.21,60.0,2.0,0,2,3.802,4.21,0.8159999999999998,1.0,0,2026-02-15 08:00:00+00:00
s-00184,2026-01-24 08:00:00+00:00,train,sensor-central,3.651,60.0,1.0,0,2,4.0375,4.424,-0.7730000000000006,1.0,0,2026-02-15 08:00:00+00:00
s-00183,2026-01-24 11:00:00+00:00,train,sensor-north,4.96,60.0,35.0,0,2,4.978,4.996,-0.036000000000000476,1.0,0,2026-02-15 08:00:00+00:00
s-00184,2026-01-24 11:00:00+00:00,train,sensor-central,4.244,60.0,5.0,0,2,4.192,4.244,0.10400000000000009,1.0,0,2026-02-15 08:00:00+00:00
s-00185,2026-01-24 11:00:00+00:00,train,sensor-coast,4.169,60.0,2.0,0,2,4.134,4.169,0.0699999999999994,1.0,0,2026-02-15 08:00:00+00:00
s-00184,2026-01-24 14:00:00+00:00,train,sensor-central,5.422,60.0,1.0,0,2,5.138999999999999,5.422,0.5659999999999998,1.0,0,2026-02-15 08:00:00+00:00
s-00185,2026-01-24 14:00:00+00:00,train,sensor-coast,4.027,60.0,0.0,0,1,4.027,4.027,,0.0,0,2026-02-15 08:00:00+00:00
s-00186,2026-01-24 14:00:00+00:00,train,sensor-north,4.281,0.0,0.0,0,3,4.1033333333333335,4.281,0.00749999999999984,2.0,0,2026-02-15 08:00:00+00:00
s-00185,2026-01-24 17:00:00+00:00,train,sensor-coast,5.291,60.0,1.0,0,1,5.291,5.291,,0.0,0,2026-02-15 08:00:00+00:00
s-00186,2026-01-24 17:00:00+00:00,train,sensor-north,4.208,60.0,0.0,0,2,4.371,4.534,-0.3259999999999996,1.0,0,2026-02-15 08:00:00+00:00
s-00187,2026-01-24 17:00:00+00:00,train,sensor-central,4.079,60.0,2.0,0,2,4.8925,5.706,-1.6270000000000007,1.0,0,2026-02-15 08:00:00+00:00
s-00186,2026-01-24 20:00:00+00:00,train,sensor-north,5.237,60.0,2.0,0,2,5.000500000000001,5.237,0.47299999999999986,1.0,0,2026-02-15 08:00:00+00:00
s-00187,2026-01-24 20:00:00+00:00,train,sensor-central,4.869,0.0,0.0,0,3,5.519666666666667,6.29,-0.2655000000000003,2.0,0,2026-02-15 08:00:00+00:00
s-00188,2026-01-24 20:00:00+00:00,train,sensor-coast,4.733,60.0,1.0,0,2,4.239,4.733,0.9879999999999995,1.0,0,2026-02-15 08:00:00+00:00
s-00187,2026-01-24 23:00:00+00:00,train,sensor-central,5.208,60.0,2.0,0,2,5.1675,5.208,0.0810000000000004,1.0,0,2026-02-15 08:00:00+00:00
s-00188,2026-01-24 23:00:00+00:00,train,sensor-coast,4.679,60.0,5.0,0,2,4.442,4.679,0.4740000000000002,1.0,0,2026-02-15 08:00:00+00:00
s-00189,2026-01-24 23:00:00+00:00,train,sensor-north,4.662,60.0,0.0,0,2,3.758,4.662,1.8079999999999998,1.0,0,2026-02-15 08:00:00+00:00
s-00188,2026-01-25 02:00:00+00:00,train,sensor-coast,5.007,60.0,5.0,0,2,5.0385,5.07,-0.06300000000000061,1.0,0,2026-02-15 08:00:00+00:00
s-00189,2026-01-25 02:00:00+00:00,train,sensor-north,4.372,0.0,0.0,0,3,4.452,4.602,-0.004999999999999893,2.0,0,2026-02-15 08:00:00+00:00
s-00190,2026-01-25 02:00:00+00:00,train,sensor-central,4.082,60.0,35.0,0,2,4.679,5.276,-1.194,1.0,0,2026-02-15 08:00:00+00:00
s-00189,2026-01-25 05:00:00+00:00,train,sensor-north,4.137,60.0,0.0,0,2,4.291,4.445,-0.3080000000000007,1.0,0,2026-02-15 08:00:00+00:00
s-00190,2026-01-25 05:00:00+00:00,train,sensor-central,4.722,60.0,0.0,0,2,4.559,4.722,0.3260000000000005,1.0,0,2026-02-15 08:00:00+00:00
s-00191,2026-01-25 05:00:00+00:00,train,sensor-coast,5.263,120.0,35.0,0,1,5.263,5.263,,0.0,0,2026-02-15 08:00:00+00:00
s-00190,2026-01-25 08:00:00+00:00,train,sensor-central,5.406,60.0,5.0,0,1,5.406,5.406,,0.0,0,2026-02-15 08:00:00+00:00
s-00191,2026-01-25 08:00:00+00:00,train,sensor-coast,4.089,60.0,0.0,0,2,4.511,4.933,-0.8439999999999994,1.0,0,2026-02-15 08:00:00+00:00
s-00192,2026-01-25 08:00:00+00:00,train,sensor-north,3.609,60.0,5.0,0,2,3.7640000000000002,3.919,-0.31000000000000005,1.0,0,2026-02-15 08:00:00+00:00
s-00191,2026-01-25 11:00:00+00:00,train,sensor-coast,4.172,0.0,0.0,0,2,4.314,4.456,-0.2840000000000007,1.0,0,2026-02-15 08:00:00+00:00
s-00192,2026-01-25 11:00:00+00:00,train,sensor-north,5.228,0.0,0.0,0,2,4.797499999999999,5.228,0.4304999999999999,2.0,0,2026-02-15 08:00:00+00:00
s-00193,2026-01-25 11:00:00+00:00,train,sensor-central,4.098,60.0,2.0,0,2,4.0035,4.098,0.18900000000000006,1.0,0,2026-02-15 08:00:00+00:00
s-00192,2026-01-25 14:00:00+00:00,train,sensor-north,5.033,60.0,5.0,0,2,4.8615,5.033,0.34299999999999997,1.0,0,2026-02-15 08:00:00+00:00
s-00193,2026-01-25 14:00:00+00:00,train,sensor-central,4.936,60.0,5.0,0,2,4.884,4.936,0.10400000000000009,1.0,0,2026-02-15 08:00:00+00:00
s-00194,2026-01-25 14:00:00+00:00,train,sensor-coast,3.661,60.0,0.0,0,2,4.0105,4.36,-0.6990000000000003,1.0,0,2026-02-15 08:00:00+00:00
s-00193,2026-01-25 17:00:00+00:00,train,sensor-central,5.602,0.0,0.0,0,3,4.913666666666667,5.602,0.4135,2.0,0,2026-02-15 08:00:00+00:00
s-00194,2026-01-25 17:00:00+00:00,train,sensor-coast,5.836,0.0,0.0,0,3,5.804666666666667,6.009,-0.08650000000000002,2.0,0,2026-02-15 08:00:00+00:00
s-00195,2026-01-25 17:00:00+00:00,train,sensor-north,4.57,0.0,0.0,0,3,4.568666666666667,4.825,0.12950000000000017,2.0,0,2026-02-15 08:00:00+00:00
s-00194,2026-01-25 20:00:00+00:00,train,sensor-coast,4.427,60.0,35.0,0,2,4.3305,4.427,0.19299999999999962,1.0,0,2026-02-15 08:00:00+00:00
s-00195,2026-01-25 20:00:00+00:00,train,sensor-north,4.911,60.0,35.0,0,2,4.3445,4.911,1.1329999999999996,1.0,0,2026-02-15 08:00:00+00:00
s-00196,2026-01-25 20:00:00+00:00,train,sensor-central,5.054,60.0,0.0,0,2,4.7965,5.054,0.5150000000000006,1.0,0,2026-02-15 08:00:00+00:00
s-00195,2026-01-25 23:00:00+00:00,train,sensor-north,4.291,60.0,1.0,0,2,4.806,5.321,-1.0299999999999994,1.0,0,2026-02-15 08:00:00+00:00
s-00196,2026-01-25 23:00:00+00:00,train,sensor-central,4.796,60.0,35.0,0,2,4.6695,4.796,0.2530000000000001,1.0,0,2026-02-15 08:00:00+00:00
s-00197,2026-01-25 23:00:00+00:00,train,sensor-coast,4.095,0.0,0.0,0,2,4.6185,5.142,-0.5235000000000003,2.0,0,2026-02-15 08:00:00+00:00
s-00196,2026-01-26 02:00:00+00:00,train,sensor-central,4.974,60.0,5.0,0,1,4.974,4.974,,0.0,0,2026-02-15 08:00:00+00:00
s-00197,2026-01-26 02:00:00+00:00,train,sensor-coast,4.21,60.0,35.0,0,1,4.21,4.21,,0.0,0,2026-02-15 08:00:00+00:00
s-00198,2026-01-26 02:00:00+00:00,train,sensor-north,4.863,60.0,1.0,0,2,4.5120000000000005,4.863,0.7020000000000008,1.0,0,2026-02-15 08:00:00+00:00
s-00197,2026-01-26 05:00:00+00:00,train,sensor-coast,9.046,60.0,0.0,0,2,8.3935,9.046,1.3049999999999997,1.0,1,2026-02-15 08:00:00+00:00
s-00198,2026-01-26 05:00:00+00:00,train,sensor-north,5.201,0.0,0.0,0,3,4.967666666666666,5.201,0.07850000000000001,2.0,0,2026-02-15 08:00:00+00:00
s-00199,2026-01-26 05:00:00+00:00,train,sensor-central,4.352,60.0,35.0,0,2,4.3805,4.409,-0.056999999999999496,1.0,0,2026-02-15 08:00:00+00:00
s-00198,2026-01-26 08:00:00+00:00,train,sensor-north,4.313,60.0,5.0,0,1,4.313,4.313,,0.0,0,2026-02-15 08:00:00+00:00
s-00199,2026-01-26 08:00:00+00:00,train,sensor-central,4.537,0.0,0.0,0,2,4.438000000000001,4.537,0.1979999999999995,1.0,0,2026-02-15 08:00:00+00:00
s-00200,2026-01-26 08:00:00+00:00,train,sensor-coast,4.321,0.0,0.0,0,3,3.893333333333333,4.321,0.2699999999999998,2.0,0,2026-02-15 08:00:00+00:00
s-00199,2026-01-26 11:00:00+00:00,train,sensor-central,5.074,60.0,1.0,0,2,4.5805,5.074,0.9870000000000001,1.0,0,2026-02-15 08:00:00+00:00
s-00200,2026-01-26 11:00:00+00:00,train,sensor-coast,4.843,60.0,35.0,0,2,4.461,4.843,0.7640000000000002,1.0,0,2026-02-15 08:00:00+00:00
s-00201,2026-01-26 11:00:00+00:00,train,sensor-north,4.562,60.0,5.0,0,2,4.771000000000001,4.98,-0.41800000000000015,1.0,0,2026-02-15 08:00:00+00:00
s-00200,2026-01-26 14:00:00+00:00,train,sensor-coast,5.794,60.0,0.0,0,2,4.964,5.794,1.6599999999999993,1.0,0,2026-02-15 08:00:00+00:00
s-00201,2026-01-26 14:00:00+00:00,train,sensor-north,4.268,60.0,5.0,0,2,5.016,5.764,-1.4960000000000004,1.0,0,2026-02-15 08:00:00+00:00
s-00202,2026-01-26 14:00:00+00:00,train,sensor-central,5.39,0.0,0.0,0,3,4.4383333333333335,5.39,0.8414999999999999,2.0,0,2026-02-15 08:00:00+00:00
s-00201,2026-01-26 17:00:00+00:00,train,sensor-north,9.609,60.0,5.0,0,2,8.462,9.609,2.2939999999999996,1.0,1,2026-02-15 08:00:00+00:00
s-00202,2026-01-26 17:00:00+00:00,train,sensor-central,5.225,60.0,0.0,0,2,4.922499999999999,5.225,0.6049999999999995,1.0,0,2026-02-15 08:00:00+00:00
s-00203,2026-01-26 17:00:00+00:00,train,sensor-coast,4.455,60.0,1.0,0,1,4.455,4.455,,0.0,0,2026-02-15 08:00:00+00:00
s-00202,2026-01-26 20:00:00+00:00,train,sensor-central,4.372,60.0,2.0,0,2,4.614,4.856,-0.484,1.0,0,2026-02-15 08:00:00+00:00
s-00203,2026-01-26 20:00:00+00:00,train,sensor-coast,4.613,60.0,35.0,0,2,4.1315,4.613,0.9630000000000005,1.0,0,2026-02-15 08:00:00+00:00
s-00204,2026-01-26 20:00:00+00:00,train,sensor-north,4.016,60.0,0.0,0,1,4.016,4.016,,0.0,0,2026-02-15 08:00:00+00:00
s-00203,2026-01-26 23:00:00+00:00,train,sensor-coast,5.313,60.0,5.0,0,2,4.96,5.313,0.7059999999999995,1.0,0,2026-02-15 08:00:00+00:00
s-00204,2026-01-26 23:00:00+00:00,train,sensor-north,4.907,0.0,0.0,0,2,4.5600000000000005,4.907,0.694,1.0,0,2026-02-15 08:00:00+00:00
s-00205,2026-01-26 23:00:00+00:00,train,sensor-central,4.385,60.0,0.0,0,2,4.422499999999999,4.46,-0.07500000000000018,1.0,0,2026-02-15 08:00:00+00:00
s-00204,2026-01-27 02:00:00+00:00,train,sensor-north,4.935,0.0,0.0,0,2,4.9525,4.97,-0.03500000000000014,1.0,0,2026-02-15 08:00:00+00:00
s-00205,2026-01-27 02:00:00+00:00,train,sensor-central,5.202,60.0,35.0,0,2,4.928,5.202,0.548,1.0,0,2026-02-15 08:00:00+00:00
s-00206,2026-01-27 02:00:00+00:00,train,sensor-coast,4.293,60.0,1.0,0,2,4.3565000000000005,4.42,-0.12699999999999978,1.0,0,2026-02-15 08:00:00+00:00
s-00205,2026-01-27 05:00:00+00:00,train,sensor-central,3.899,60.0,35.0,0,2,4.8445,5.79,-1.891,1.0,0,2026-02-15 08:00:00+00:00
s-00206,2026-01-27 05:00:00+00:00,train,sensor-coast,3.959,120.0,35.0,0,1,3.959,3.959,,0.0,0,2026-02-15 08:00:00+00:00
s-00207,2026-01-27 05:00:00+00:00,train,sensor-north,4.337,60.0,2.0,0,2,4.3045,4.337,0.0649999999999995,1.0,0,2026-02-15 08:00:00+00:00
s-00206,2026-01-27 08:00:00+00:00,train,sensor-coast,5.453,60.0,2.0,0,2,5.109,5.453,0.6880000000000006,1.0,0,2026-02-15 08:00:00+00:00
s-00207,2026-01-27 08:00:00+00:00,train,sensor-north,5.993,60.0,2.0,0,1,5.993,5.993,,0.0,0,2026-02-15 08:00:00+00:00
s-00208,2026-01-27 08:00:00+00:00,train,sensor-central,4.558,60.0,0.0,0,2,4.5465,4.558,0.022999999999999687,1.0,0,2026-02-15 08:00:00+00:00
s-00207,2026-01-27 11:00:00+00:00,train,sensor-north,3.914,60.0,1.0,0,1,3.914,3.914,,0.0,0,2026-02-15 08:00:00+00:00
s-00208,2026-01-27 11:00:00+00:00,train,sensor-central,4.012,60.0,5.0,0,2,4.289,4.566,-0.5540000000000003,1.0,0,2026-02-15 08:00:00+00:00
s-00209,2026-01-27 11:00:00+00:00,train,sensor-coast,5.409,0.0,0.0,0,3,4.663333333333333,5.409,0.4394999999999998,2.0,0,2026-02-15 08:00:00+00:00
s-00208,2026-01-27 14:00:00+00:00,train,sensor-central,5.649,60.0,1.0,0,2,5.2485,5.649,0.8010000000000002,1.0,0,2026-02-15 08:00:00+00:00
s-00209,2026-01-27 14:00:00+00:00,train,sensor-coast,4.511,60.0,35.0,0,2,4.496,4.511,0.03000000000000025,1.0,0,2026-02-15 08:00:00+00:00
s-00210,2026-01-27 14:00:00+00:00,train,sensor-north,4.356,180.0,180.0,0,0,,,,,0,2026-02-15 08:00:00+00:00
s-00209,2026-01-27 17:00:00+00:00,train,sensor-coast,5.887,60.0,35.0,0,2,5.0915,5.887,1.5909999999999993,1.0,0,2026-02-15 08:00:00+00:00
s-00210,2026-01-27 17:00:00+00:00,train,sensor-north,4.575,180.0,1.0,0,0,,,,,0,2026-02-15 08:00:00+00:00
s-00211,2026-01-27 17:00:00+00:00,train,sensor-central,3.407,0.0,0.0,0,3,4.298666666666667,5.336,-0.3729999999999998,2.0,0,2026-02-15 08:00:00+00:00
s-00210,2026-01-27 20:00:00+00:00,train,sensor-north,4.951,60.0,2.0,0,2,4.792,4.951,0.3179999999999996,1.0,0,2026-02-15 08:00:00+00:00
s-00211,2026-01-27 20:00:00+00:00,train,sensor-central,4.115,60.0,2.0,0,2,4.254,4.393,-0.2779999999999996,1.0,0,2026-02-15 08:00:00+00:00
s-00212,2026-01-27 20:00:00+00:00,train,sensor-coast,4.496,60.0,2.0,0,2,4.0465,4.496,0.8990000000000005,1.0,0,2026-02-15 08:00:00+00:00
s-00211,2026-01-27 23:00:00+00:00,train,sensor-central,4.367,60.0,2.0,0,2,4.8145,5.262,-0.8949999999999996,1.0,0,2026-02-15 08:00:00+00:00
s-00212,2026-01-27 23:00:00+00:00,train,sensor-coast,7.548,0.0,0.0,0,3,5.583333333333333,7.548,1.3770000000000002,2.0,0,2026-02-15 08:00:00+00:00
s-00213,2026-01-27 23:00:00+00:00,train,sensor-north,4.506,180.0,5.0,0,0,,,,,0,2026-02-15 08:00:00+00:00
s-00212,2026-01-28 02:00:00+00:00,train,sensor-coast,8.266,120.0,5.0,0,1,8.266,8.266,,0.0,1,2026-02-15 08:00:00+00:00
s-00213,2026-01-28 02:00:00+00:00,train,sensor-north,5.135,60.0,5.0,0,2,4.513999999999999,5.135,1.242,1.0,0,2026-02-15 08:00:00+00:00
s-00214,2026-01-28 02:00:00+00:00,train,sensor-central,4.26,0.0,0.0,0,2,3.6725,4.26,1.1749999999999998,1.0,0,2026-02-15 08:00:00+00:00
s-00213,2026-01-28 05:00:00+00:00,train,sensor-north,3.909,120.0,5.0,0,1,3.909,3.909,,0.0,0,2026-02-15 08:00:00+00:00
s-00214,2026-01-28 05:00:00+00:00,train,sensor-central,4.799,60.0,35.0,0,2,4.8555,4.912,-0.11299999999999955,1.0,0,2026-02-15 08:00:00+00:00
s-00215,2026-01-28 05:00:00+00:00,train,sensor-coast,4.212,60.0,2.0,0,2,4.6095,5.007,-0.7949999999999999,1.0,0,2026-02-15 08:00:00+00:00
s-00214,2026-01-28 08:00:00+00:00,train,sensor-central,4.309,60.0,0.0,0,1,4.309,4.309,,0.0,0,2026-02-15 08:00:00+00:00
s-00215,2026-01-28 08:00:00+00:00,train,sensor-coast,4.661,60.0,35.0,0,2,4.7475,4.834,-0.17300000000000004,1.0,0,2026-02-15 08:00:00+00:00
