file_row,decision_time,shipment_id,decision_time_utc
1072,2026-02-14T23:00:00Z,s-00357,2026-02-14 23:00:00+00:00
1073,2026-02-15T02:00:00Z,s-00357,2026-02-15 02:00:00+00:00
1074,2026-02-15T05:00:00Z,s-00357,2026-02-15 05:00:00+00:00
1075,2026-02-15T02:00:00Z,s-00358,2026-02-15 02:00:00+00:00
1076,2026-02-15T05:00:00Z,s-00358,2026-02-15 05:00:00+00:00
1077,2026-02-15T08:00:00Z,s-00358,2026-02-15 08:00:00+00:00
1078,2026-02-15T05:00:00Z,s-00359,2026-02-15 05:00:00+00:00
1079,2026-02-15T08:00:00Z,s-00359,2026-02-15 08:00:00+00:00
1080,2026-02-15T11:00:00Z,s-00359,2026-02-15 11:00:00+00:00
1081,2026-02-15T08:00:00Z,s-00360,2026-02-15 08:00:00+00:00
1082,2026-02-15T11:00:00Z,s-00360,2026-02-15 11:00:00+00:00
1083,2026-02-15T14:00:00Z,s-00360,2026-02-15 14:00:00+00:00
1084,2026-02-15T11:00:00Z,s-00361,2026-02-15 11:00:00+00:00
1085,2026-02-15T14:00:00Z,s-00361,2026-02-15 14:00:00+00:00
1086,2026-02-15T17:00:00Z,s-00361,2026-02-15 17:00:00+00:00
1087,2026-02-15T14:00:00Z,s-00362,2026-02-15 14:00:00+00:00
1088,2026-02-15T17:00:00Z,s-00362,2026-02-15 17:00:00+00:00
1089,2026-02-15T20:00:00Z,s-00362,2026-02-15 20:00:00+00:00
1090,2026-02-15T17:00:00Z,s-00363,2026-02-15 17:00:00+00:00
1091,2026-02-15T20:00:00Z,s-00363,2026-02-15 20:00:00+00:00
1092,2026-02-15T23:00:00Z,s-00363,2026-02-15 23:00:00+00:00
1093,2026-02-15T20:00:00Z,s-00364,2026-02-15 20:00:00+00:00
1094,2026-02-15T23:00:00Z,s-00364,2026-02-15 23:00:00+00:00
1095,2026-02-16T02:00:00Z,s-00364,2026-02-16 02:00:00+00:00
1096,2026-02-15T23:00:00Z,s-00365,2026-02-15 23:00:00+00:00
1097,2026-02-16T02:00:00Z,s-00365,2026-02-16 02:00:00+00:00
1098,2026-02-16T05:00:00Z,s-00365,2026-02-16 05:00:00+00:00
1099,2026-02-16T02:00:00Z,s-00366,2026-02-16 02:00:00+00:00
1100,2026-02-16T05:00:00Z,s-00366,2026-02-16 05:00:00+00:00
1101,2026-02-16T08:00:00Z,s-00366,2026-02-16 08:00:00+00:00
1102,2026-02-16T05:00:00Z,s-00367,2026-02-16 05:00:00+00:00
1103,2026-02-16T08:00:00Z,s-00367,2026-02-16 08:00:00+00:00
1104,2026-02-16T11:00:00Z,s-00367,2026-02-16 11:00:00+00:00
1105,2026-02-16T08:00:00Z,s-00368,2026-02-16 08:00:00+00:00
1106,2026-02-16T11:00:00Z,s-00368,2026-02-16 11:00:00+00:00
1107,2026-02-16T14:00:00Z,s-00368,2026-02-16 14:00:00+00:00
1108,2026-02-16T11:00:00Z,s-00369,2026-02-16 11:00:00+00:00
1109,2026-02-16T14:00:00Z,s-00369,2026-02-16 14:00:00+00:00
1110,2026-02-16T17:00:00Z,s-00369,2026-02-16 17:00:00+00:00
1111,2026-02-16T14:00:00Z,s-00370,2026-02-16 14:00:00+00:00
1112,2026-02-16T17:00:00Z,s-00370,2026-02-16 17:00:00+00:00
1113,2026-02-16T20:00:00Z,s-00370,2026-02-16 20:00:00+00:00
1114,2026-02-16T17:00:00Z,s-00371,2026-02-16 17:00:00+00:00
1115,2026-02-16T20:00:00Z,s-00371,2026-02-16 20:00:00+00:00
1116,2026-02-16T23:00:00Z,s-00371,2026-02-16 23:00:00+00:00
1117,2026-02-16T20:00:00Z,s-00372,2026-02-16 20:00:00+00:00
1118,2026-02-16T23:00:00Z,s-00372,2026-02-16 23:00:00+00:00
1119,2026-02-17T02:00:00Z,s-00372,2026-02-17 02:00:00+00:00
1120,2026-02-16T23:00:00Z,s-00373,2026-02-16 23:00:00+00:00
1121,2026-02-17T02:00:00Z,s-00373,2026-02-17 02:00:00+00:00
1122,2026-02-17T05:00:00Z,s-00373,2026-02-17 05:00:00+00:00
1123,2026-02-17T02:00:00Z,s-00374,2026-02-17 02:00:00+00:00
1124,2026-02-17T05:00:00Z,s-00374,2026-02-17 05:00:00+00:00
1125,2026-02-17T08:00:00Z,s-00374,2026-02-17 08:00:00+00:00
1126,2026-02-17T05:00:00Z,s-00375,2026-02-17 05:00:00+00:00
1127,2026-02-17T08:00:00Z,s-00375,2026-02-17 08:00:00+00:00
1128,2026-02-17T11:00:00Z,s-00375,2026-02-17 11:00:00+00:00
1129,2026-02-17T08:00:00Z,s-00376,2026-02-17 08:00:00+00:00
1130,2026-02-17T11:00:00Z,s-00376,2026-02-17 11:00:00+00:00
1131,2026-02-17T14:00:00Z,s-00376,2026-02-17 14:00:00+00:00
1132,2026-02-17T11:00:00Z,s-00377,2026-02-17 11:00:00+00:00
1133,2026-02-17T14:00:00Z,s-00377,2026-02-17 14:00:00+00:00
1134,2026-02-17T17:00:00Z,s-00377,2026-02-17 17:00:00+00:00
1135,2026-02-17T14:00:00Z,s-00378,2026-02-17 14:00:00+00:00
1136,2026-02-17T17:00:00Z,s-00378,2026-02-17 17:00:00+00:00
1137,2026-02-17T20:00:00Z,s-00378,2026-02-17 20:00:00+00:00
1138,2026-02-17T17:00:00Z,s-00379,2026-02-17 17:00:00+00:00
1139,2026-02-17T20:00:00Z,s-00379,2026-02-17 20:00:00+00:00
1140,2026-02-17T23:00:00Z,s-00379,2026-02-17 23:00:00+00:00
1141,2026-02-17T20:00:00Z,s-00380,2026-02-17 20:00:00+00:00
1142,2026-02-17T23:00:00Z,s-00380,2026-02-17 23:00:00+00:00
1143,2026-02-18T02:00:00Z,s-00380,2026-02-18 02:00:00+00:00
1144,2026-02-17T23:00:00Z,s-00381,2026-02-17 23:00:00+00:00
1145,2026-02-18T02:00:00Z,s-00381,2026-02-18 02:00:00+00:00
1146,2026-02-18T05:00:00Z,s-00381,2026-02-18 05:00:00+00:00
1147,2026-02-18T02:00:00Z,s-00382,2026-02-18 02:00:00+00:00
1148,2026-02-18T05:00:00Z,s-00382,2026-02-18 05:00:00+00:00
1149,2026-02-18T08:00:00Z,s-00382,2026-02-18 08:00:00+00:00
1150,2026-02-18T05:00:00Z,s-00383,2026-02-18 05:00:00+00:00
1151,2026-02-18T08:00:00Z,s-00383,2026-02-18 08:00:00+00:00
1152,2026-02-18T11:00:00Z,s-00383,2026-02-18 11:00:00+00:00
1153,2026-02-18T08:00:00Z,s-00384,2026-02-18 08:00:00+00:00
1154,2026-02-18T11:00:00Z,s-00384,2026-02-18 11:00:00+00:00
1155,2026-02-18T14:00:00Z,s-00384,2026-02-18 14:00:00+00:00
1156,2026-02-18T11:00:00Z,s-00385,2026-02-18 11:00:00+00:00
1157,2026-02-18T14:00:00Z,s-00385,2026-02-18 14:00:00+00:00
1158,2026-02-18T17:00:00Z,s-00385,2026-02-18 17:00:00+00:00
1159,2026-02-18T14:00:00Z,s-00386,2026-02-18 14:00:00+00:00
1160,2026-02-18T17:00:00Z,s-00386,2026-02-18 17:00:00+00:00
1161,2026-02-18T20:00:00Z,s-00386,2026-02-18 20:00:00+00:00
1162,2026-02-18T17:00:00Z,s-00387,2026-02-18 17:00:00+00:00
1163,2026-02-18T20:00:00Z,s-00387,2026-02-18 20:00:00+00:00
1164,2026-02-18T23:00:00Z,s-00387,2026-02-18 23:00:00+00:00
1165,2026-02-18T20:00:00Z,s-00388,2026-02-18 20:00:00+00:00
1166,2026-02-18T23:00:00Z,s-00388,2026-02-18 23:00:00+00:00
1167,2026-02-19T02:00:00Z,s-00388,2026-02-19 02:00:00+00:00
1168,2026-02-18T23:00:00Z,s-00389,2026-02-18 23:00:00+00:00
1169,2026-02-19T02:00:00Z,s-00389,2026-02-19 02:00:00+00:00
1170,2026-02-19T05:00:00Z,s-00389,2026-02-19 05:00:00+00:00
1171,2026-02-19T02:00:00Z,s-00390,2026-02-19 02:00:00+00:00
1172,2026-02-19T05:00:00Z,s-00390,2026-02-19 05:00:00+00:00
1173,2026-02-19T08:00:00Z,s-00390,2026-02-19 08:00:00+00:00
1174,2026-02-19T05:00:00Z,s-00391,2026-02-19 05:00:00+00:00
1175,2026-02-19T08:00:00Z,s-00391,2026-02-19 08:00:00+00:00
1176,2026-02-19T11:00:00Z,s-00391,2026-02-19 11:00:00+00:00
1177,2026-02-19T08:00:00Z,s-00392,2026-02-19 08:00:00+00:00
1178,2026-02-19T11:00:00Z,s-00392,2026-02-19 11:00:00+00:00
1179,2026-02-19T14:00:00Z,s-00392,2026-02-19 14:00:00+00:00
1180,2026-02-19T11:00:00Z,s-00393,2026-02-19 11:00:00+00:00
1181,2026-02-19T14:00:00Z,s-00393,2026-02-19 14:00:00+00:00
1182,2026-02-19T17:00:00Z,s-00393,2026-02-19 17:00:00+00:00
1183,2026-02-19T14:00:00Z,s-00394,2026-02-19 14:00:00+00:00
1184,2026-02-19T17:00:00Z,s-00394,2026-02-19 17:00:00+00:00
1185,2026-02-19T20:00:00Z,s-00394,2026-02-19 20:00:00+00:00
1186,2026-02-19T17:00:00Z,s-00395,2026-02-19 17:00:00+00:00
1187,2026-02-19T20:00:00Z,s-00395,2026-02-19 20:00:00+00:00
1188,2026-02-19T23:00:00Z,s-00395,2026-02-19 23:00:00+00:00
1189,2026-02-19T20:00:00Z,s-00396,2026-02-19 20:00:00+00:00
1190,2026-02-19T23:00:00Z,s-00396,2026-02-19 23:00:00+00:00
1191,2026-02-20T02:00:00Z,s-00396,2026-02-20 02:00:00+00:00
1192,2026-02-19T23:00:00Z,s-00397,2026-02-19 23:00:00+00:00
1193,2026-02-20T02:00:00Z,s-00397,2026-02-20 02:00:00+00:00
1194,2026-02-20T05:00:00Z,s-00397,2026-02-20 05:00:00+00:00
1195,2026-02-20T02:00:00Z,s-00398,2026-02-20 02:00:00+00:00
1196,2026-02-20T05:00:00Z,s-00398,2026-02-20 05:00:00+00:00
1197,2026-02-20T08:00:00Z,s-00398,2026-02-20 08:00:00+00:00
1198,2026-02-20T05:00:00Z,s-00399,2026-02-20 05:00:00+00:00
1199,2026-02-20T08:00:00Z,s-00399,2026-02-20 08:00:00+00:00
1200,2026-02-20T11:00:00Z,s-00399,2026-02-20 11:00:00+00:00
1201,2026-02-20T08:00:00Z,s-00400,2026-02-20 08:00:00+00:00
1202,2026-02-20T11:00:00Z,s-00400,2026-02-20 11:00:00+00:00
1203,2026-02-20T14:00:00Z,s-00400,2026-02-20 14:00:00+00:00
1204,2026-02-20T11:00:00Z,s-00401,2026-02-20 11:00:00+00:00
1205,2026-02-20T14:00:00Z,s-00401,2026-02-20 14:00:00+00:00
1206,2026-02-20T17:00:00Z,s-00401,2026-02-20 17:00:00+00:00
1207,2026-02-20T14:00:00Z,s-00402,2026-02-20 14:00:00+00:00
1208,2026-02-20T17:00:00Z,s-00402,2026-02-20 17:00:00+00:00
1209,2026-02-20T20:00:00Z,s-00402,2026-02-20 20:00:00+00:00
1210,2026-02-20T17:00:00Z,s-00403,2026-02-20 17:00:00+00:00
1211,2026-02-20T20:00:00Z,s-00403,2026-02-20 20:00:00+00:00
1212,2026-02-20T23:00:00Z,s-00403,2026-02-20 23:00:00+00:00
1213,2026-02-20T20:00:00Z,s-00404,2026-02-20 20:00:00+00:00
1214,2026-02-20T23:00:00Z,s-00404,2026-02-20 23:00:00+00:00
1215,2026-02-21T02:00:00Z,s-00404,2026-02-21 02:00:00+00:00
1216,2026-02-20T23:00:00Z,s-00405,2026-02-20 23:00:00+00:00
1217,2026-02-21T02:00:00Z,s-00405,2026-02-21 02:00:00+00:00
1218,2026-02-21T05:00:00Z,s-00405,2026-02-21 05:00:00+00:00
1219,2026-02-21T02:00:00Z,s-00406,2026-02-21 02:00:00+00:00
1220,2026-02-21T05:00:00Z,s-00406,2026-02-21 05:00:00+00:00
1221,2026-02-21T08:00:00Z,s-00406,2026-02-21 08:00:00+00:00
1222,2026-02-21T05:00:00Z,s-00407,2026-02-21 05:00:00+00:00
1223,2026-02-21T08:00:00Z,s-00407,2026-02-21 08:00:00+00:00
1224,2026-02-21T11:00:00Z,s-00407,2026-02-21 11:00:00+00:00
1225,2026-02-21T08:00:00Z,s-00408,2026-02-21 08:00:00+00:00
1226,2026-02-21T11:00:00Z,s-00408,2026-02-21 11:00:00+00:00
1227,2026-02-21T14:00:00Z,s-00408,2026-02-21 14:00:00+00:00
1228,2026-02-21T11:00:00Z,s-00409,2026-02-21 11:00:00+00:00
1229,2026-02-21T14:00:00Z,s-00409,2026-02-21 14:00:00+00:00
1230,2026-02-21T17:00:00Z,s-00409,2026-02-21 17:00:00+00:00
1231,2026-02-21T14:00:00Z,s-00410,2026-02-21 14:00:00+00:00
1232,2026-02-21T17:00:00Z,s-00410,2026-02-21 17:00:00+00:00
1233,2026-02-21T20:00:00Z,s-00410,2026-02-21 20:00:00+00:00
1234,2026-02-21T17:00:00Z,s-00411,2026-02-21 17:00:00+00:00
1235,2026-02-21T20:00:00Z,s-00411,2026-02-21 20:00:00+00:00
1236,2026-02-21T23:00:00Z,s-00411,2026-02-21 23:00:00+00:00
1237,2026-02-21T20:00:00Z,s-00412,2026-02-21 20:00:00+00:00
1238,2026-02-21T23:00:00Z,s-00412,2026-02-21 23:00:00+00:00
1239,2026-02-22T02:00:00Z,s-00412,2026-02-22 02:00:00+00:00
1240,2026-02-21T23:00:00Z,s-00413,2026-02-21 23:00:00+00:00
1241,2026-02-22T02:00:00Z,s-00413,2026-02-22 02:00:00+00:00
1242,2026-02-22T05:00:00Z,s-00413,2026-02-22 05:00:00+00:00
1243,2026-02-22T02:00:00Z,s-00414,2026-02-22 02:00:00+00:00
1244,2026-02-22T05:00:00Z,s-00414,2026-02-22 05:00:00+00:00
1245,2026-02-22T08:00:00Z,s-00414,2026-02-22 08:00:00+00:00
1246,2026-02-22T05:00:00Z,s-00415,2026-02-22 05:00:00+00:00
1247,2026-02-22T08:00:00Z,s-00415,2026-02-22 08:00:00+00:00
1248,2026-02-22T11:00:00Z,s-00415,2026-02-22 11:00:00+00:00
1249,2026-02-22T08:00:00Z,s-00416,2026-02-22 08:00:00+00:00
1250,2026-02-22T11:00:00Z,s-00416,2026-02-22 11:00:00+00:00
1251,2026-02-22T14:00:00Z,s-00416,2026-02-22 14:00:00+00:00
1252,2026-02-22T11:00:00Z,s-00417,2026-02-22 11:00:00+00:00
1253,2026-02-22T14:00:00Z,s-00417,2026-02-22 14:00:00+00:00
1254,2026-02-22T17:00:00Z,s-00417,2026-02-22 17:00:00+00:00
1255,2026-02-22T14:00:00Z,s-00418,2026-02-22 14:00:00+00:00
1256,2026-02-22T17:00:00Z,s-00418,2026-02-22 17:00:00+00:00
1257,2026-02-22T20:00:00Z,s-00418,2026-02-22 20:00:00+00:00
1258,2026-02-22T17:00:00Z,s-00419,2026-02-22 17:00:00+00:00
1259,2026-02-22T20:00:00Z,s-00419,2026-02-22 20:00:00+00:00
1260,2026-02-22T23:00:00Z,s-00419,2026-02-22 23:00:00+00:00
1261,2026-02-22T20:00:00Z,s-00420,2026-02-22 20:00:00+00:00
1262,2026-02-22T23:00:00Z,s-00420,2026-02-22 23:00:00+00:00
1263,2026-02-23T02:00:00Z,s-00420,2026-02-23 02:00:00+00:00
1264,2026-02-22T23:00:00Z,s-00421,2026-02-22 23:00:00+00:00
1265,2026-02-23T02:00:00Z,s-00421,2026-02-23 02:00:00+00:00
1266,2026-02-23T05:00:00Z,s-00421,2026-02-23 05:00:00+00:00
1267,2026-02-23T02:00:00Z,s-00422,2026-02-23 02:00:00+00:00
1268,2026-02-23T05:00:00Z,s-00422,2026-02-23 05:00:00+00:00
1269,2026-02-23T08:00:00Z,s-00422,2026-02-23 08:00:00+00:00
1270,2026-02-23T05:00:00Z,s-00423,2026-02-23 05:00:00+00:00
1271,2026-02-23T08:00:00Z,s-00423,2026-02-23 08:00:00+00:00
1272,2026-02-23T11:00:00Z,s-00423,2026-02-23 11:00:00+00:00
1273,2026-02-23T08:00:00Z,s-00424,2026-02-23 08:00:00+00:00
1274,2026-02-23T11:00:00Z,s-00424,2026-02-23 11:00:00+00:00
1275,2026-02-23T14:00:00Z,s-00424,2026-02-23 14:00:00+00:00
1276,2026-02-23T11:00:00Z,s-00425,2026-02-23 11:00:00+00:00
1277,2026-02-23T14:00:00Z,s-00425,2026-02-23 14:00:00+00:00
1278,2026-02-23T17:00:00Z,s-00425,2026-02-23 17:00:00+00:00
1279,2026-02-23T14:00:00Z,s-00426,2026-02-23 14:00:00+00:00
1280,2026-02-23T17:00:00Z,s-00426,2026-02-23 17:00:00+00:00
1281,2026-02-23T20:00:00Z,s-00426,2026-02-23 20:00:00+00:00
1282,2026-02-23T17:00:00Z,s-00427,2026-02-23 17:00:00+00:00
1283,2026-02-23T20:00:00Z,s-00427,2026-02-23 20:00:00+00:00
1284,2026-02-23T23:00:00Z,s-00427,2026-02-23 23:00:00+00:00
1285,2026-02-23T20:00:00Z,s-00428,2026-02-23 20:00:00+00:00
1286,2026-02-23T23:00:00Z,s-00428,2026-02-23 23:00:00+00:00
1287,2026-02-24T02:00:00Z,s-00428,2026-02-24 02:00:00+00:00
1288,2026-02-23T23:00:00Z,s-00429,2026-02-23 23:00:00+00:00
1289,2026-02-24T02:00:00Z,s-00429,2026-02-24 02:00:00+00:00
1290,2026-02-24T05:00:00Z,s-00429,2026-02-24 05:00:00+00:00
1291,2026-02-24T02:00:00Z,s-00430,2026-02-24 02:00:00+00:00
1292,2026-02-24T05:00:00Z,s-00430,2026-02-24 05:00:00+00:00
1293,2026-02-24T08:00:00Z,s-00430,2026-02-24 08:00:00+00:00
1294,2026-02-24T05:00:00Z,s-00431,2026-02-24 05:00:00+00:00
1295,2026-02-24T08:00:00Z,s-00431,2026-02-24 08:00:00+00:00
1296,2026-02-24T11:00:00Z,s-00431,2026-02-24 11:00:00+00:00
1297,2026-02-24T08:00:00Z,s-00432,2026-02-24 08:00:00+00:00
1298,2026-02-24T11:00:00Z,s-00432,2026-02-24 11:00:00+00:00
1299,2026-02-24T14:00:00Z,s-00432,2026-02-24 14:00:00+00:00
1300,2026-02-24T11:00:00Z,s-00433,2026-02-24 11:00:00+00:00
1301,2026-02-24T14:00:00Z,s-00433,2026-02-24 14:00:00+00:00
1302,2026-02-24T17:00:00Z,s-00433,2026-02-24 17:00:00+00:00
1303,2026-02-24T14:00:00Z,s-00434,2026-02-24 14:00:00+00:00
1304,2026-02-24T17:00:00Z,s-00434,2026-02-24 17:00:00+00:00
1305,2026-02-24T20:00:00Z,s-00434,2026-02-24 20:00:00+00:00
1306,2026-02-24T17:00:00Z,s-00435,2026-02-24 17:00:00+00:00
1307,2026-02-24T20:00:00Z,s-00435,2026-02-24 20:00:00+00:00
1308,2026-02-24T23:00:00Z,s-00435,2026-02-24 23:00:00+00:00
1309,2026-02-24T20:00:00Z,s-00436,2026-02-24 20:00:00+00:00
1310,2026-02-24T23:00:00Z,s-00436,2026-02-24 23:00:00+00:00
1311,2026-02-25T02:00:00Z,s-00436,2026-02-25 02:00:00+00:00
1312,2026-02-24T23:00:00Z,s-00437,2026-02-24 23:00:00+00:00
1313,2026-02-25T02:00:00Z,s-00437,2026-02-25 02:00:00+00:00
1314,2026-02-25T05:00:00Z,s-00437,2026-02-25 05:00:00+00:00
1315,2026-02-25T02:00:00Z,s-00438,2026-02-25 02:00:00+00:00
1316,2026-02-25T05:00:00Z,s-00438,2026-02-25 05:00:00+00:00
1317,2026-02-25T08:00:00Z,s-00438,2026-02-25 08:00:00+00:00
1318,2026-02-25T05:00:00Z,s-00439,2026-02-25 05:00:00+00:00
1319,2026-02-25T08:00:00Z,s-00439,2026-02-25 08:00:00+00:00
1320,2026-02-25T11:00:00Z,s-00439,2026-02-25 11:00:00+00:00
1321,2026-02-25T08:00:00Z,s-00440,2026-02-25 08:00:00+00:00
1322,2026-02-25T11:00:00Z,s-00440,2026-02-25 11:00:00+00:00
1323,2026-02-25T14:00:00Z,s-00440,2026-02-25 14:00:00+00:00
1324,2026-02-25T11:00:00Z,s-00441,2026-02-25 11:00:00+00:00
1325,2026-02-25T14:00:00Z,s-00441,2026-02-25 14:00:00+00:00
1326,2026-02-25T17:00:00Z,s-00441,2026-02-25 17:00:00+00:00
1327,2026-02-25T14:00:00Z,s-00442,2026-02-25 14:00:00+00:00
1328,2026-02-25T17:00:00Z,s-00442,2026-02-25 17:00:00+00:00
1329,2026-02-25T20:00:00Z,s-00442,2026-02-25 20:00:00+00:00
1330,2026-02-25T17:00:00Z,s-00443,2026-02-25 17:00:00+00:00
1331,2026-02-25T20:00:00Z,s-00443,2026-02-25 20:00:00+00:00
1332,2026-02-25T23:00:00Z,s-00443,2026-02-25 23:00:00+00:00
1333,2026-02-25T20:00:00Z,s-00444,2026-02-25 20:00:00+00:00
1334,2026-02-25T23:00:00Z,s-00444,2026-02-25 23:00:00+00:00
1335,2026-02-26T02:00:00Z,s-00444,2026-02-26 02:00:00+00:00
1336,2026-02-25T23:00:00Z,s-00445,2026-02-25 23:00:00+00:00
1337,2026-02-26T02:00:00Z,s-00445,2026-02-26 02:00:00+00:00
1338,2026-02-26T05:00:00Z,s-00445,2026-02-26 05:00:00+00:00
1339,2026-02-26T02:00:00Z,s-00446,2026-02-26 02:00:00+00:00
1340,2026-02-26T05:00:00Z,s-00446,2026-02-26 05:00:00+00:00
1341,2026-02-26T08:00:00Z,s-00446,2026-02-26 08:00:00+00:00
1342,2026-02-26T05:00:00Z,s-00447,2026-02-26 05:00:00+00:00
1343,2026-02-26T08:00:00Z,s-00447,2026-02-26 08:00:00+00:00
1344,2026-02-26T11:00:00Z,s-00447,2026-02-26 11:00:00+00:00
1345,2026-02-26T08:00:00Z,s-00448,2026-02-26 08:00:00+00:00
1346,2026-02-26T11:00:00Z,s-00448,2026-02-26 11:00:00+00:00
1347,2026-02-26T14:00:00Z,s-00448,2026-02-26 14:00:00+00:00
1348,2026-02-26T11:00:00Z,s-00449,2026-02-26 11:00:00+00:00
1349,2026-02-26T14:00:00Z,s-00449,2026-02-26 14:00:00+00:00
1350,2026-02-26T17:00:00Z,s-00449,2026-02-26 17:00:00+00:00
1351,2026-02-26T14:00:00Z,s-00450,2026-02-26 14:00:00+00:00
1352,2026-02-26T17:00:00Z,s-00450,2026-02-26 17:00:00+00:00
1353,2026-02-26T20:00:00Z,s-00450,2026-02-26 20:00:00+00:00
1354,2026-02-26T17:00:00Z,s-00451,2026-02-26 17:00:00+00:00
1355,2026-02-26T20:00:00Z,s-00451,2026-02-26 20:00:00+00:00
1356,2026-02-26T23:00:00Z,s-00451,2026-02-26 23:00:00+00:00
1357,2026-02-26T20:00:00Z,s-00452,2026-02-26 20:00:00+00:00
1358,2026-02-26T23:00:00Z,s-00452,2026-02-26 23:00:00+00:00
1359,2026-02-27T02:00:00Z,s-00452,2026-02-27 02:00:00+00:00
1360,2026-02-26T23:00:00Z,s-00453,2026-02-26 23:00:00+00:00
1361,2026-02-27T02:00:00Z,s-00453,2026-02-27 02:00:00+00:00
1362,2026-02-27T05:00:00Z,s-00453,2026-02-27 05:00:00+00:00
1363,2026-02-27T02:00:00Z,s-00454,2026-02-27 02:00:00+00:00
1364,2026-02-27T05:00:00Z,s-00454,2026-02-27 05:00:00+00:00
1365,2026-02-27T08:00:00Z,s-00454,2026-02-27 08:00:00+00:00
1366,2026-02-27T05:00:00Z,s-00455,2026-02-27 05:00:00+00:00
1367,2026-02-27T08:00:00Z,s-00455,2026-02-27 08:00:00+00:00
1368,2026-02-27T11:00:00Z,s-00455,2026-02-27 11:00:00+00:00
1369,2026-02-27T08:00:00Z,s-00456,2026-02-27 08:00:00+00:00
1370,2026-02-27T11:00:00Z,s-00456,2026-02-27 11:00:00+00:00
1371,2026-02-27T14:00:00Z,s-00456,2026-02-27 14:00:00+00:00
1372,2026-02-27T11:00:00Z,s-00457,2026-02-27 11:00:00+00:00
1373,2026-02-27T14:00:00Z,s-00457,2026-02-27 14:00:00+00:00
1374,2026-02-27T17:00:00Z,s-00457,2026-02-27 17:00:00+00:00
1375,2026-02-27T14:00:00Z,s-00458,2026-02-27 14:00:00+00:00
1376,2026-02-27T17:00:00Z,s-00458,2026-02-27 17:00:00+00:00
1377,2026-02-27T20:00:00Z,s-00458,2026-02-27 20:00:00+00:00
1378,2026-02-27T17:00:00Z,s-00459,2026-02-27 17:00:00+00:00
1379,2026-02-27T20:00:00Z,s-00459,2026-02-27 20:00:00+00:00
1380,2026-02-27T23:00:00Z,s-00459,2026-02-27 23:00:00+00:00
1381,2026-02-27T20:00:00Z,s-00460,2026-02-27 20:00:00+00:00
1382,2026-02-27T23:00:00Z,s-00460,2026-02-27 23:00:00+00:00
1383,2026-02-28T02:00:00Z,s-00460,2026-02-28 02:00:00+00:00
1384,2026-02-27T23:00:00Z,s-00461,2026-02-27 23:00:00+00:00
1385,2026-02-28T02:00:00Z,s-00461,2026-02-28 02:00:00+00:00
1386,2026-02-28T05:00:00Z,s-00461,2026-02-28 05:00:00+00:00
1387,2026-02-28T02:00:00Z,s-00462,2026-02-28 02:00:00+00:00
1388,2026-02-28T05:00:00Z,s-00462,2026-02-28 05:00:00+00:00
1389,2026-02-28T08:00:00Z,s-00462,2026-02-28 08:00:00+00:00
1390,2026-02-28T05:00:00Z,s-00463,2026-02-28 05:00:00+00:00
1391,2026-02-28T08:00:00Z,s-00463,2026-02-28 08:00:00+00:00
1392,2026-02-28T11:00:00Z,s-00463,2026-02-28 11:00:00+00:00
1393,2026-02-28T08:00:00Z,s-00464,2026-02-28 08:00:00+00:00
1394,2026-02-28T11:00:00Z,s-00464,2026-02-28 11:00:00+00:00
1395,2026-02-28T14:00:00Z,s-00464,2026-02-28 14:00:00+00:00
1396,2026-02-28T11:00:00Z,s-00465,2026-02-28 11:00:00+00:00
1397,2026-02-28T14:00:00Z,s-00465,2026-02-28 14:00:00+00:00
1398,2026-02-28T17:00:00Z,s-00465,2026-02-28 17:00:00+00:00
1399,2026-02-28T14:00:00Z,s-00466,2026-02-28 14:00:00+00:00
1400,2026-02-28T17:00:00Z,s-00466,2026-02-28 17:00:00+00:00
1401,2026-02-28T20:00:00Z,s-00466,2026-02-28 20:00:00+00:00
1402,2026-02-28T17:00:00Z,s-00467,2026-02-28 17:00:00+00:00
1403,2026-02-28T20:00:00Z,s-00467,2026-02-28 20:00:00+00:00
1404,2026-02-28T23:00:00Z,s-00467,2026-02-28 23:00:00+00:00
1405,2026-02-28T20:00:00Z,s-00468,2026-02-28 20:00:00+00:00
1406,2026-02-28T23:00:00Z,s-00468,2026-02-28 23:00:00+00:00
1407,2026-03-01T02:00:00Z,s-00468,2026-03-01 02:00:00+00:00
1408,2026-02-28T23:00:00Z,s-00469,2026-02-28 23:00:00+00:00
1409,2026-03-01T02:00:00Z,s-00469,2026-03-01 02:00:00+00:00
1410,2026-03-01T05:00:00Z,s-00469,2026-03-01 05:00:00+00:00
1411,2026-03-01T02:00:00Z,s-00470,2026-03-01 02:00:00+00:00
1412,2026-03-01T05:00:00Z,s-00470,2026-03-01 05:00:00+00:00
1413,2026-03-01T08:00:00Z,s-00470,2026-03-01 08:00:00+00:00
1414,2026-03-01T05:00:00Z,s-00471,2026-03-01 05:00:00+00:00
1415,2026-03-01T08:00:00Z,s-00471,2026-03-01 08:00:00+00:00
1416,2026-03-01T11:00:00Z,s-00471,2026-03-01 11:00:00+00:00
1417,2026-03-01T08:00:00Z,s-00472,2026-03-01 08:00:00+00:00
1418,2026-03-01T11:00:00Z,s-00472,2026-03-01 11:00:00+00:00
1419,2026-03-01T14:00:00Z,s-00472,2026-03-01 14:00:00+00:00
1420,2026-03-01T11:00:00Z,s-00473,2026-03-01 11:00:00+00:00
