file_row,device_time,event_id,kind,payload,received_at,revision,shipment_id,source,value,payload.firmware,payload.correction,device_time_utc,received_at_utc
10444,2026-03-13T08:00:00Z,s-00567-temp-11,temperature_c,"{""firmware"":""4.8.1""}",2026-03-13T08:35:00Z,1,s-00567,sensor-north,6.884,4.8.1,,2026-03-13 08:00:00+00:00,2026-03-13 08:35:00+00:00
10445,2026-03-13T08:00:00Z,s-00567-temp-11,temperature_c,"{""firmware"":""4.8.1""}",2026-03-13T08:35:00Z,1,s-00567,sensor-north,6.884,4.8.1,,2026-03-13 08:00:00+00:00,2026-03-13 08:35:00+00:00
10446,2026-03-13T09:00:00Z,s-00571-temp-00,temperature_c,"{""firmware"":""4.8.1""}",2026-03-13T09:01:00Z,1,s-00571,sensor-central,3.863,4.8.1,,2026-03-13 09:00:00+00:00,2026-03-13 09:01:00+00:00
10447,2026-03-13T09:00:00Z,s-00568-temp-09,temperature_c,"{""firmware"":""4.8.1""}",2026-03-13T09:02:00Z,1,s-00568,sensor-central,4.68,4.8.1,,2026-03-13 09:00:00+00:00,2026-03-13 09:02:00+00:00
10448,2026-03-13T09:00:00Z,s-00566-temp-15,temperature_c,"{""firmware"":""4.8.1""}",2026-03-13T09:05:00Z,1,s-00566,sensor-coast,5.105,4.8.1,,2026-03-13 09:00:00+00:00,2026-03-13 09:05:00+00:00
10449,2026-03-13T09:00:00Z,s-00567-temp-12,temperature_c,"{""firmware"":""4.8.1""}",2026-03-13T09:35:00Z,1,s-00567,sensor-north,7.848,4.8.1,,2026-03-13 09:00:00+00:00,2026-03-13 09:35:00+00:00
10450,2026-03-13T10:00:00Z,s-00567-temp-13,temperature_c,"{""firmware"":""4.8.1""}",2026-03-13T10:00:00Z,1,s-00567,sensor-north,8.336,4.8.1,,2026-03-13 10:00:00+00:00,2026-03-13 10:00:00+00:00
10451,2026-03-13T10:00:00Z,s-00569-temp-07,temperature_c,"{""firmware"":""4.8.1""}",2026-03-13T10:01:00Z,1,s-00569,sensor-coast,4.194,4.8.1,,2026-03-13 10:00:00+00:00,2026-03-13 10:01:00+00:00
10452,2026-03-13T10:00:00Z,s-00568-temp-10,temperature_c,"{""firmware"":""4.8.1""}",2026-03-13T10:02:00Z,1,s-00568,sensor-central,4.26,4.8.1,,2026-03-13 10:00:00+00:00,2026-03-13 10:02:00+00:00
10453,2026-03-13T10:00:00Z,s-00570-temp-04,temperature_c,"{""firmware"":""4.7.9""}",2026-03-13T10:02:00Z,1,s-00570,sensor-north,3.396,4.7.9,,2026-03-13 10:00:00+00:00,2026-03-13 10:02:00+00:00
10454,2026-03-13T10:00:00Z,s-00570-temp-04,temperature_c,"{""firmware"":""4.7.9""}",2026-03-13T10:02:00Z,1,s-00570,sensor-north,3.396,4.7.9,,2026-03-13 10:00:00+00:00,2026-03-13 10:02:00+00:00
10455,2026-03-13T10:00:00Z,s-00571-temp-01,temperature_c,"{""firmware"":""4.8.1""}",2026-03-13T10:02:00Z,1,s-00571,sensor-central,3.216,4.8.1,,2026-03-13 10:00:00+00:00,2026-03-13 10:02:00+00:00
10456,2026-03-13T11:00:00Z,s-00571-temp-02,temperature_c,"{""firmware"":""4.8.1""}",2026-03-13T11:02:00Z,1,s-00571,sensor-central,4.76,4.8.1,,2026-03-13 11:00:00+00:00,2026-03-13 11:02:00+00:00
10457,2026-03-13T11:00:00Z,s-00568-temp-11,temperature_c,"{""firmware"":""4.8.1""}",2026-03-13T11:02:00Z,1,s-00568,sensor-central,4.415,4.8.1,,2026-03-13 11:00:00+00:00,2026-03-13 11:02:00+00:00
10458,2026-03-13T11:00:00Z,s-00570-temp-05,temperature_c,"{""firmware"":""4.7.9""}",2026-03-13T11:02:00Z,1,s-00570,sensor-north,4.547,4.7.9,,2026-03-13 11:00:00+00:00,2026-03-13 11:02:00+00:00
10459,2026-03-13T11:00:00Z,s-00568-temp-11,temperature_c,"{""firmware"":""4.8.1""}",2026-03-13T11:02:00Z,1,s-00568,sensor-central,4.415,4.8.1,,2026-03-13 11:00:00+00:00,2026-03-13 11:02:00+00:00
10460,2026-03-13T11:00:00Z,s-00569-temp-08,temperature_c,"{""firmware"":""4.8.1""}",2026-03-13T11:05:00Z,1,s-00569,sensor-coast,4.944,4.8.1,,2026-03-13 11:00:00+00:00,2026-03-13 11:05:00+00:00
10461,2026-03-13T11:00:00Z,s-00567-temp-14,temperature_c,"{""firmware"":""4.8.1""}",2026-03-13T11:35:00Z,1,s-00567,sensor-north,9.38,4.8.1,,2026-03-13 11:00:00+00:00,2026-03-13 11:35:00+00:00
10462,2026-03-13T09:00:00Z,s-00569-temp-06,temperature_c,"{""firmware"":""4.8.1""}",2026-03-13T12:00:00Z,1,s-00569,sensor-coast,4.217,4.8.1,,2026-03-13 09:00:00+00:00,2026-03-13 12:00:00+00:00
10463,2026-03-13T09:00:00Z,s-00570-temp-03,temperature_c,"{""firmware"":""4.7.9""}",2026-03-13T12:00:00Z,1,s-00570,sensor-north,4.2,4.7.9,,2026-03-13 09:00:00+00:00,2026-03-13 12:00:00+00:00
10464,2026-03-13T12:00:00Z,s-00570-temp-06,temperature_c,"{""firmware"":""4.7.9""}",2026-03-13T12:00:00Z,1,s-00570,sensor-north,3.575,4.7.9,,2026-03-13 12:00:00+00:00,2026-03-13 12:00:00+00:00
10465,2026-03-13T12:00:00Z,s-00568-temp-12,temperature_c,"{""firmware"":""4.8.1""}",2026-03-13T12:05:00Z,1,s-00568,sensor-central,4.55,4.8.1,,2026-03-13 12:00:00+00:00,2026-03-13 12:05:00+00:00
10466,2026-03-13T12:00:00Z,s-00567-temp-15,temperature_c,"{""firmware"":""4.8.1""}",2026-03-13T12:35:00Z,1,s-00567,sensor-north,10.159,4.8.1,,2026-03-13 12:00:00+00:00,2026-03-13 12:35:00+00:00
10467,2026-03-13T13:00:00Z,s-00570-temp-07,temperature_c,"{""firmware"":""4.7.9""}",2026-03-13T13:00:00Z,1,s-00570,sensor-north,4.477,4.7.9,,2026-03-13 13:00:00+00:00,2026-03-13 13:00:00+00:00
10468,2026-03-13T13:00:00Z,s-00571-temp-04,temperature_c,"{""firmware"":""4.8.1""}",2026-03-13T13:00:00Z,1,s-00571,sensor-central,4.824,4.8.1,,2026-03-13 13:00:00+00:00,2026-03-13 13:00:00+00:00
10469,2026-03-13T13:00:00Z,s-00571-temp-04,temperature_c,"{""firmware"":""4.8.1""}",2026-03-13T13:00:00Z,1,s-00571,sensor-central,4.824,4.8.1,,2026-03-13 13:00:00+00:00,2026-03-13 13:00:00+00:00
10470,2026-03-13T13:00:00Z,s-00572-temp-01,temperature_c,"{""firmware"":""4.8.1""}",2026-03-13T13:00:00Z,1,s-00572,sensor-coast,4.297,4.8.1,,2026-03-13 13:00:00+00:00,2026-03-13 13:00:00+00:00
10471,2026-03-13T05:00:00Z,s-00567-temp-08,temperature_c,"{""correction"":""calibrated"",""firmware"":""4.8.1""}",2026-03-13T13:01:00Z,2,s-00567,sensor-north,1.984,4.8.1,calibrated,2026-03-13 05:00:00+00:00,2026-03-13 13:01:00+00:00
10472,2026-03-13T13:00:00Z,s-00568-temp-13,temperature_c,"{""firmware"":""4.8.1""}",2026-03-13T13:02:00Z,1,s-00568,sensor-central,4.735,4.8.1,,2026-03-13 13:00:00+00:00,2026-03-13 13:02:00+00:00
10473,2026-03-13T13:00:00Z,s-00569-temp-10,temperature_c,"{""firmware"":""4.8.1""}",2026-03-13T13:35:00Z,1,s-00569,sensor-coast,4.894,4.8.1,,2026-03-13 13:00:00+00:00,2026-03-13 13:35:00+00:00
10474,2026-03-13T14:00:00Z,s-00571-temp-05,temperature_c,"{""firmware"":""4.8.1""}",2026-03-13T14:00:00Z,1,s-00571,sensor-central,4.499,4.8.1,,2026-03-13 14:00:00+00:00,2026-03-13 14:00:00+00:00
10475,2026-03-13T14:00:00Z,s-00569-temp-11,temperature_c,"{""firmware"":""4.8.1""}",2026-03-13T14:01:00Z,1,s-00569,sensor-coast,5.265,4.8.1,,2026-03-13 14:00:00+00:00,2026-03-13 14:01:00+00:00
10476,2026-03-13T14:00:00Z,s-00569-temp-11,temperature_c,"{""firmware"":""4.8.1""}",2026-03-13T14:01:00Z,1,s-00569,sensor-coast,5.265,4.8.1,,2026-03-13 14:00:00+00:00,2026-03-13 14:01:00+00:00
10477,2026-03-13T14:00:00Z,s-00572-temp-02,temperature_c,"{""firmware"":""4.8.1""}",2026-03-13T14:01:00Z,1,s-00572,sensor-coast,4.333,4.8.1,,2026-03-13 14:00:00+00:00,2026-03-13 14:01:00+00:00
10478,2026-03-13T14:00:00Z,s-00568-temp-14,temperature_c,"{""firmware"":""4.8.1""}",2026-03-13T14:02:00Z,1,s-00568,sensor-central,4.23,4.8.1,,2026-03-13 14:00:00+00:00,2026-03-13 14:02:00+00:00
10479,2026-03-13T14:00:00Z,s-00570-temp-08,temperature_c,"{""firmware"":""4.7.9""}",2026-03-13T14:05:00Z,1,s-00570,sensor-north,3.454,4.7.9,,2026-03-13 14:00:00+00:00,2026-03-13 14:05:00+00:00
10480,2026-03-13T06:00:00Z,s-00567-ticket,door_open,"{""firmware"":null}",2026-03-13T14:32:00Z,1,s-00567,ops-console,1.0,,,2026-03-13 06:00:00+00:00,2026-03-13 14:32:00+00:00
10481,2026-03-13T15:00:00Z,s-00568-temp-15,temperature_c,"{""firmware"":""4.8.1""}",2026-03-13T15:00:00Z,1,s-00568,sensor-central,5.083,4.8.1,,2026-03-13 15:00:00+00:00,2026-03-13 15:00:00+00:00
10482,2026-03-13T12:00:00Z,s-00569-temp-09,temperature_c,"{""firmware"":""4.8.1""}",2026-03-13T15:00:00Z,1,s-00569,sensor-coast,4.897,4.8.1,,2026-03-13 12:00:00+00:00,2026-03-13 15:00:00+00:00
10483,2026-03-13T15:00:00Z,s-00570-temp-09,temperature_c,"{""firmware"":""4.7.9""}",2026-03-13T15:00:00Z,1,s-00570,sensor-north,4.8,4.7.9,,2026-03-13 15:00:00+00:00,2026-03-13 15:00:00+00:00
10484,2026-03-13T12:00:00Z,s-00571-temp-03,temperature_c,"{""firmware"":""4.8.1""}",2026-03-13T15:00:00Z,1,s-00571,sensor-central,3.874,4.8.1,,2026-03-13 12:00:00+00:00,2026-03-13 15:00:00+00:00
10485,2026-03-13T12:00:00Z,s-00572-temp-00,temperature_c,"{""firmware"":""4.8.1""}",2026-03-13T15:00:00Z,1,s-00572,sensor-coast,3.789,4.8.1,,2026-03-13 12:00:00+00:00,2026-03-13 15:00:00+00:00
10486,2026-03-13T15:00:00Z,s-00569-temp-12,temperature_c,"{""firmware"":""4.8.1""}",2026-03-13T15:02:00Z,1,s-00569,sensor-coast,3.741,4.8.1,,2026-03-13 15:00:00+00:00,2026-03-13 15:02:00+00:00
10487,2026-03-13T15:00:00Z,s-00571-temp-06,temperature_c,"{""firmware"":""4.8.1""}",2026-03-13T15:05:00Z,1,s-00571,sensor-central,4.646,4.8.1,,2026-03-13 15:00:00+00:00,2026-03-13 15:05:00+00:00
10488,2026-03-13T15:00:00Z,s-00572-temp-03,temperature_c,"{""firmware"":""4.8.1""}",2026-03-13T15:05:00Z,1,s-00572,sensor-coast,3.543,4.8.1,,2026-03-13 15:00:00+00:00,2026-03-13 15:05:00+00:00
10489,2026-03-13T16:00:00Z,s-00569-temp-13,temperature_c,"{""firmware"":""4.8.1""}",2026-03-13T16:00:00Z,1,s-00569,sensor-coast,4.176,4.8.1,,2026-03-13 16:00:00+00:00,2026-03-13 16:00:00+00:00
10490,2026-03-13T16:00:00Z,s-00572-temp-04,temperature_c,"{""firmware"":""4.8.1""}",2026-03-13T16:02:00Z,1,s-00572,sensor-coast,4.867,4.8.1,,2026-03-13 16:00:00+00:00,2026-03-13 16:02:00+00:00
10491,2026-03-13T16:00:00Z,s-00572-temp-04,temperature_c,"{""firmware"":""4.8.1""}",2026-03-13T16:02:00Z,1,s-00572,sensor-coast,4.867,4.8.1,,2026-03-13 16:00:00+00:00,2026-03-13 16:02:00+00:00
10492,2026-03-13T16:00:00Z,s-00571-temp-07,temperature_c,"{""firmware"":""4.8.1""}",2026-03-13T16:05:00Z,1,s-00571,sensor-central,5.02,4.8.1,,2026-03-13 16:00:00+00:00,2026-03-13 16:05:00+00:00
10493,2026-03-13T16:00:00Z,s-00570-temp-10,temperature_c,"{""firmware"":""4.7.9""}",2026-03-13T16:35:00Z,1,s-00570,sensor-north,5.454,4.7.9,,2026-03-13 16:00:00+00:00,2026-03-13 16:35:00+00:00
10494,2026-03-13T17:00:00Z,s-00571-temp-08,temperature_c,"{""firmware"":""4.8.1""}",2026-03-13T17:01:00Z,1,s-00571,sensor-central,5.077,4.8.1,,2026-03-13 17:00:00+00:00,2026-03-13 17:01:00+00:00
10495,2026-03-13T17:00:00Z,s-00572-temp-05,temperature_c,"{""firmware"":""4.8.1""}",2026-03-13T17:02:00Z,1,s-00572,sensor-coast,4.334,4.8.1,,2026-03-13 17:00:00+00:00,2026-03-13 17:02:00+00:00
10496,2026-03-13T17:00:00Z,s-00573-temp-02,temperature_c,"{""firmware"":""4.8.1""}",2026-03-13T17:35:00Z,1,s-00573,sensor-north,3.451,4.8.1,,2026-03-13 17:00:00+00:00,2026-03-13 17:35:00+00:00
10497,2026-03-13T18:00:00Z,s-00571-temp-09,temperature_c,"{""firmware"":""4.8.1""}",2026-03-13T18:02:00Z,1,s-00571,sensor-central,4.646,4.8.1,,2026-03-13 18:00:00+00:00,2026-03-13 18:02:00+00:00
10498,2026-03-13T18:00:00Z,s-00574-temp-00,temperature_c,"{""firmware"":""4.8.1""}",2026-03-13T18:00:00Z,1,s-00574,sensor-central,2.835,4.8.1,,2026-03-13 18:00:00+00:00,2026-03-13 18:00:00+00:00
10499,2026-03-13T18:00:00Z,s-00569-temp-15,temperature_c,"{""firmware"":""4.8.1""}",2026-03-13T18:02:00Z,1,s-00569,sensor-coast,4.343,4.8.1,,2026-03-13 18:00:00+00:00,2026-03-13 18:02:00+00:00
10500,2026-03-13T15:00:00Z,s-00573-temp-00,temperature_c,"{""firmware"":""4.8.1""}",2026-03-13T18:00:00Z,1,s-00573,sensor-north,3.649,4.8.1,,2026-03-13 15:00:00+00:00,2026-03-13 18:00:00+00:00
10501,2026-03-13T18:00:00Z,s-00573-temp-03,temperature_c,"{""firmware"":""4.8.1""}",2026-03-13T18:35:00Z,1,s-00573,sensor-north,3.579,4.8.1,,2026-03-13 18:00:00+00:00,2026-03-13 18:35:00+00:00
10502,2026-03-13T16:00:00Z,s-00573-temp-01,temperature_c,"{""firmware"":""4.8.1""}",2026-03-13T19:00:00Z,1,s-00573,sensor-north,3.515,4.8.1,,2026-03-13 16:00:00+00:00,2026-03-13 19:00:00+00:00
10503,2026-03-13T19:00:00Z,s-00574-temp-01,temperature_c,"{""firmware"":""4.8.1""}",2026-03-13T19:00:00Z,1,s-00574,sensor-central,4.255,4.8.1,,2026-03-13 19:00:00+00:00,2026-03-13 19:00:00+00:00
10504,2026-03-13T19:00:00Z,s-00570-temp-13,temperature_c,"{""firmware"":""4.7.9""}",2026-03-13T19:01:00Z,1,s-00570,sensor-north,7.902,4.7.9,,2026-03-13 19:00:00+00:00,2026-03-13 19:01:00+00:00
10505,2026-03-13T19:00:00Z,s-00571-temp-10,temperature_c,"{""firmware"":""4.8.1""}",2026-03-13T19:01:00Z,1,s-00571,sensor-central,4.186,4.8.1,,2026-03-13 19:00:00+00:00,2026-03-13 19:01:00+00:00
10506,2026-03-13T19:00:00Z,s-00573-temp-04,temperature_c,"{""firmware"":""4.8.1""}",2026-03-13T19:01:00Z,1,s-00573,sensor-north,2.763,4.8.1,,2026-03-13 19:00:00+00:00,2026-03-13 19:01:00+00:00
10507,2026-03-13T19:00:00Z,s-00573-temp-04,temperature_c,"{""firmware"":""4.8.1""}",2026-03-13T19:01:00Z,1,s-00573,sensor-north,2.763,4.8.1,,2026-03-13 19:00:00+00:00,2026-03-13 19:01:00+00:00
10508,2026-03-13T17:00:00Z,s-00569-temp-14,temperature_c,"{""firmware"":""4.8.1""}",2026-03-13T20:00:00Z,1,s-00569,sensor-coast,5.547,4.8.1,,2026-03-13 17:00:00+00:00,2026-03-13 20:00:00+00:00
10509,2026-03-13T17:00:00Z,s-00570-temp-11,temperature_c,"{""firmware"":""4.7.9""}",2026-03-13T20:00:00Z,1,s-00570,sensor-north,6.248,4.7.9,,2026-03-13 17:00:00+00:00,2026-03-13 20:00:00+00:00
10510,2026-03-13T17:00:00Z,s-00570-temp-11,temperature_c,"{""firmware"":""4.7.9""}",2026-03-13T20:00:00Z,1,s-00570,sensor-north,6.248,4.7.9,,2026-03-13 17:00:00+00:00,2026-03-13 20:00:00+00:00
10511,2026-03-13T20:00:00Z,s-00573-temp-05,temperature_c,"{""firmware"":""4.8.1""}",2026-03-13T20:00:00Z,1,s-00573,sensor-north,3.798,4.8.1,,2026-03-13 20:00:00+00:00,2026-03-13 20:00:00+00:00
10512,2026-03-13T20:00:00Z,s-00572-temp-08,temperature_c,"{""firmware"":""4.8.1""}",2026-03-13T20:01:00Z,1,s-00572,sensor-coast,5.001,4.8.1,,2026-03-13 20:00:00+00:00,2026-03-13 20:01:00+00:00
10513,2026-03-13T20:00:00Z,s-00574-temp-02,temperature_c,"{""firmware"":""4.8.1""}",2026-03-13T20:02:00Z,1,s-00574,sensor-central,5.083,4.8.1,,2026-03-13 20:00:00+00:00,2026-03-13 20:02:00+00:00
10514,2026-03-13T20:00:00Z,s-00571-temp-11,temperature_c,"{""firmware"":""4.8.1""}",2026-03-13T20:35:00Z,1,s-00571,sensor-central,4.314,4.8.1,,2026-03-13 20:00:00+00:00,2026-03-13 20:35:00+00:00
10515,2026-03-13T20:00:00Z,s-00571-temp-11,temperature_c,"{""firmware"":""4.8.1""}",2026-03-13T20:35:00Z,1,s-00571,sensor-central,4.314,4.8.1,,2026-03-13 20:00:00+00:00,2026-03-13 20:35:00+00:00
10516,2026-03-13T18:00:00Z,s-00570-temp-12,temperature_c,"{""firmware"":""4.7.9""}",2026-03-13T21:00:00Z,1,s-00570,sensor-north,6.628,4.7.9,,2026-03-13 18:00:00+00:00,2026-03-13 21:00:00+00:00
10517,2026-03-13T18:00:00Z,s-00572-temp-06,temperature_c,"{""firmware"":""4.8.1""}",2026-03-13T21:00:00Z,1,s-00572,sensor-coast,4.143,4.8.1,,2026-03-13 18:00:00+00:00,2026-03-13 21:00:00+00:00
10518,2026-03-13T21:00:00Z,s-00570-temp-15,temperature_c,"{""firmware"":""4.7.9""}",2026-03-13T21:01:00Z,1,s-00570,sensor-north,10.894,4.7.9,,2026-03-13 21:00:00+00:00,2026-03-13 21:01:00+00:00
10519,2026-03-13T21:00:00Z,s-00573-temp-06,temperature_c,"{""firmware"":""4.8.1""}",2026-03-13T21:01:00Z,1,s-00573,sensor-north,5.072,4.8.1,,2026-03-13 21:00:00+00:00,2026-03-13 21:01:00+00:00
10520,2026-03-13T21:00:00Z,s-00575-temp-00,temperature_c,"{""firmware"":""4.7.9""}",2026-03-13T21:01:00Z,1,s-00575,sensor-coast,2.981,4.7.9,,2026-03-13 21:00:00+00:00,2026-03-13 21:01:00+00:00
10521,2026-03-13T21:00:00Z,s-00571-temp-12,temperature_c,"{""firmware"":""4.8.1""}",2026-03-13T21:35:00Z,1,s-00571,sensor-central,4.245,4.8.1,,2026-03-13 21:00:00+00:00,2026-03-13 21:35:00+00:00
10522,2026-03-13T21:00:00Z,s-00574-temp-03,temperature_c,"{""firmware"":""4.8.1""}",2026-03-13T21:35:00Z,1,s-00574,sensor-central,3.289,4.8.1,,2026-03-13 21:00:00+00:00,2026-03-13 21:35:00+00:00
10523,2026-03-13T19:00:00Z,s-00572-temp-07,temperature_c,"{""firmware"":""4.8.1""}",2026-03-13T22:00:00Z,1,s-00572,sensor-coast,4.089,4.8.1,,2026-03-13 19:00:00+00:00,2026-03-13 22:00:00+00:00
10524,2026-03-13T22:00:00Z,s-00571-temp-13,temperature_c,"{""firmware"":""4.8.1""}",2026-03-13T22:02:00Z,1,s-00571,sensor-central,4.288,4.8.1,,2026-03-13 22:00:00+00:00,2026-03-13 22:02:00+00:00
10525,2026-03-13T22:00:00Z,s-00575-temp-01,temperature_c,"{""firmware"":""4.7.9""}",2026-03-13T22:05:00Z,1,s-00575,sensor-coast,4.397,4.7.9,,2026-03-13 22:00:00+00:00,2026-03-13 22:05:00+00:00
10526,2026-03-13T22:00:00Z,s-00572-temp-10,temperature_c,"{""firmware"":""4.8.1""}",2026-03-13T22:35:00Z,1,s-00572,sensor-coast,4.717,4.8.1,,2026-03-13 22:00:00+00:00,2026-03-13 22:35:00+00:00
10527,2026-03-13T22:00:00Z,s-00573-temp-07,temperature_c,"{""firmware"":""4.8.1""}",2026-03-13T22:35:00Z,1,s-00573,sensor-north,4.794,4.8.1,,2026-03-13 22:00:00+00:00,2026-03-13 22:35:00+00:00
10528,2026-03-13T20:00:00Z,s-00570-temp-14,temperature_c,"{""firmware"":""4.7.9""}",2026-03-13T23:00:00Z,1,s-00570,sensor-north,8.93,4.7.9,,2026-03-13 20:00:00+00:00,2026-03-13 23:00:00+00:00
10529,2026-03-13T23:00:00Z,s-00573-temp-08,temperature_c,"{""firmware"":""4.8.1""}",2026-03-13T23:02:00Z,1,s-00573,sensor-north,4.412,4.8.1,,2026-03-13 23:00:00+00:00,2026-03-13 23:02:00+00:00
10530,2026-03-13T15:00:00Z,s-00570-ticket,door_open,"{""firmware"":null}",2026-03-13T23:35:00Z,1,s-00570,ops-console,1.0,,,2026-03-13 15:00:00+00:00,2026-03-13 23:35:00+00:00
10531,2026-03-13T23:00:00Z,s-00571-temp-14,temperature_c,"{""firmware"":""4.8.1""}",2026-03-13T23:35:00Z,1,s-00571,sensor-central,4.444,4.8.1,,2026-03-13 23:00:00+00:00,2026-03-13 23:35:00+00:00
10532,2026-03-13T23:00:00Z,s-00572-temp-11,temperature_c,"{""firmware"":""4.8.1""}",2026-03-13T23:35:00Z,1,s-00572,sensor-coast,3.965,4.8.1,,2026-03-13 23:00:00+00:00,2026-03-13 23:35:00+00:00
10533,2026-03-13T23:00:00Z,s-00572-temp-11,temperature_c,"{""firmware"":""4.8.1""}",2026-03-13T23:35:00Z,1,s-00572,sensor-coast,3.965,4.8.1,,2026-03-13 23:00:00+00:00,2026-03-13 23:35:00+00:00
10534,2026-03-13T23:00:00Z,s-00575-temp-02,temperature_c,"{""firmware"":""4.7.9""}",2026-03-13T23:35:00Z,1,s-00575,sensor-coast,4.72,4.7.9,,2026-03-13 23:00:00+00:00,2026-03-13 23:35:00+00:00
10535,2026-03-13T21:00:00Z,s-00572-temp-09,temperature_c,"{""firmware"":""4.8.1""}",2026-03-14T00:00:00Z,1,s-00572,sensor-coast,4.984,4.8.1,,2026-03-13 21:00:00+00:00,2026-03-14 00:00:00+00:00
10536,2026-03-14T00:00:00Z,s-00573-temp-09,temperature_c,"{""firmware"":""4.8.1""}",2026-03-14T00:00:00Z,1,s-00573,sensor-north,4.356,4.8.1,,2026-03-14 00:00:00+00:00,2026-03-14 00:00:00+00:00
10537,2026-03-14T00:00:00Z,s-00572-temp-12,temperature_c,"{""firmware"":""4.8.1""}",2026-03-14T00:02:00Z,1,s-00572,sensor-coast,4.208,4.8.1,,2026-03-14 00:00:00+00:00,2026-03-14 00:02:00+00:00
10538,2026-03-14T00:00:00Z,s-00571-temp-15,temperature_c,"{""firmware"":""4.8.1""}",2026-03-14T00:35:00Z,1,s-00571,sensor-central,5.057,4.8.1,,2026-03-14 00:00:00+00:00,2026-03-14 00:35:00+00:00
10539,2026-03-14T00:00:00Z,s-00575-temp-03,temperature_c,"{""firmware"":""4.7.9""}",2026-03-14T00:05:00Z,1,s-00575,sensor-coast,3.661,4.7.9,,2026-03-14 00:00:00+00:00,2026-03-14 00:05:00+00:00
10540,2026-03-14T00:00:00Z,s-00576-temp-00,temperature_c,"{""firmware"":""4.8.1""}",2026-03-14T00:05:00Z,1,s-00576,sensor-north,3.874,4.8.1,,2026-03-14 00:00:00+00:00,2026-03-14 00:05:00+00:00
10541,2026-03-14T00:00:00Z,s-00574-temp-06,temperature_c,"{""firmware"":""4.8.1""}",2026-03-14T00:02:00Z,1,s-00574,sensor-central,3.741,4.8.1,,2026-03-14 00:00:00+00:00,2026-03-14 00:02:00+00:00
10542,2026-03-14T01:00:00Z,s-00573-temp-10,temperature_c,"{""firmware"":""4.8.1""}",2026-03-14T01:00:00Z,1,s-00573,sensor-north,4.152,4.8.1,,2026-03-14 01:00:00+00:00,2026-03-14 01:00:00+00:00
10543,2026-03-13T22:00:00Z,s-00574-temp-04,temperature_c,"{""firmware"":""4.8.1""}",2026-03-14T01:00:00Z,1,s-00574,sensor-central,3.449,4.8.1,,2026-03-13 22:00:00+00:00,2026-03-14 01:00:00+00:00
10544,2026-03-13T22:00:00Z,s-00574-temp-04,temperature_c,"{""firmware"":""4.8.1""}",2026-03-14T01:00:00Z,1,s-00574,sensor-central,3.449,4.8.1,,2026-03-13 22:00:00+00:00,2026-03-14 01:00:00+00:00
10545,2026-03-14T01:00:00Z,s-00574-temp-07,temperature_c,"{""firmware"":""4.8.1""}",2026-03-14T01:01:00Z,1,s-00574,sensor-central,3.468,4.8.1,,2026-03-14 01:00:00+00:00,2026-03-14 01:01:00+00:00
10546,2026-03-14T01:00:00Z,s-00575-temp-04,temperature_c,"{""firmware"":""4.7.9""}",2026-03-14T01:01:00Z,1,s-00575,sensor-coast,5.342,4.7.9,,2026-03-14 01:00:00+00:00,2026-03-14 01:01:00+00:00
10547,2026-03-14T01:00:00Z,s-00575-temp-04,temperature_c,"{""firmware"":""4.7.9""}",2026-03-14T01:01:00Z,1,s-00575,sensor-coast,5.342,4.7.9,,2026-03-14 01:00:00+00:00,2026-03-14 01:01:00+00:00
10548,2026-03-14T01:00:00Z,s-00572-temp-13,temperature_c,"{""firmware"":""4.8.1""}",2026-03-14T01:05:00Z,1,s-00572,sensor-coast,4.523,4.8.1,,2026-03-14 01:00:00+00:00,2026-03-14 01:05:00+00:00
10549,2026-03-14T01:00:00Z,s-00576-temp-01,temperature_c,"{""firmware"":""4.8.1""}",2026-03-14T01:35:00Z,1,s-00576,sensor-north,3.686,4.8.1,,2026-03-14 01:00:00+00:00,2026-03-14 01:35:00+00:00
10550,2026-03-14T02:00:00Z,s-00572-temp-14,temperature_c,"{""firmware"":""4.8.1""}",2026-03-14T02:00:00Z,1,s-00572,sensor-coast,4.771,4.8.1,,2026-03-14 02:00:00+00:00,2026-03-14 02:00:00+00:00
10551,2026-03-13T23:00:00Z,s-00574-temp-05,temperature_c,"{""firmware"":""4.8.1""}",2026-03-14T02:00:00Z,1,s-00574,sensor-central,3.968,4.8.1,,2026-03-13 23:00:00+00:00,2026-03-14 02:00:00+00:00
10552,2026-03-14T02:00:00Z,s-00573-temp-11,temperature_c,"{""firmware"":""4.8.1""}",2026-03-14T02:35:00Z,1,s-00573,sensor-north,5.107,4.8.1,,2026-03-14 02:00:00+00:00,2026-03-14 02:35:00+00:00
10553,2026-03-14T02:00:00Z,s-00573-temp-11,temperature_c,"{""firmware"":""4.8.1""}",2026-03-14T02:35:00Z,1,s-00573,sensor-north,5.107,4.8.1,,2026-03-14 02:00:00+00:00,2026-03-14 02:35:00+00:00
10554,2026-03-14T02:00:00Z,s-00574-temp-08,temperature_c,"{""firmware"":""4.8.1""}",2026-03-14T02:35:00Z,1,s-00574,sensor-central,4.996,4.8.1,,2026-03-14 02:00:00+00:00,2026-03-14 02:35:00+00:00
10555,2026-03-14T03:00:00Z,s-00573-temp-12,temperature_c,"{""firmware"":""4.8.1""}",2026-03-14T03:01:00Z,1,s-00573,sensor-north,4.38,4.8.1,,2026-03-14 03:00:00+00:00,2026-03-14 03:01:00+00:00
